STACJA;ROK;DATA;NRPOMIARU;TYDZ;NRDNIA;SDRD
2012;2022;19.09.2022;9;38;1;10523
2012;2022;20.09.2022;9;38;2;9592
2012;2022;21.09.2022;9;38;3;10479
2012;2022;22.09.2022;9;38;4;11271
2012;2022;23.09.2022;9;38;5;14716
2012;2022;24.09.2022;9;38;6;11642
2012;2022;25.09.2022;9;38;7;13407
2012;2022;26.09.2022;9;39;1;10572
2012;2022;27.09.2022;9;39;2;9711
2012;2022;28.09.2022;9;39;3;9690
2012;2022;29.09.2022;9;39;4;10871
2012;2022;30.09.2022;9;39;5;13766
2012;2022;01.10.2022;10;39;6;10032
2012;2022;02.10.2022;10;39;7;10405
2012;2022;03.10.2022;10;40;1;11346
2012;2022;04.10.2022;10;40;2;9922
2012;2022;05.10.2022;10;40;3;10477
2012;2022;06.10.2022;10;40;4;11193
2012;2022;07.10.2022;10;40;5;14164
2012;2022;08.10.2022;10;40;6;11311
2012;2022;09.10.2022;10;40;7;14460
2012;2022;10.10.2022;10;41;1;10733
2012;2022;11.10.2022;10;41;2;9686
2012;2022;12.10.2022;10;41;3;10398
2012;2022;13.10.2022;10;41;4;11452
2012;2022;14.10.2022;10;41;5;14607
2012;2022;15.10.2022;10;41;6;9771
2012;2022;16.10.2022;10;41;7;14050
2012;2022;17.10.2022;10;42;1;10951
2012;2022;18.10.2022;10;42;2;9657
2012;2022;19.10.2022;10;42;3;9584
2012;2022;20.10.2022;10;42;4;10549
2012;2022;21.10.2022;10;42;5;13176
2012;2022;22.10.2022;10;42;6;8914
2012;2022;23.10.2022;10;42;7;12568
2012;2022;24.10.2022;10;43;1;10415
2012;2022;25.10.2022;10;43;2;10063
2012;2022;26.10.2022;10;43;3;10804
2012;2022;27.10.2022;10;43;4;11266
2012;2022;28.10.2022;10;43;5;15011
2012;2022;29.10.2022;10;43;6;13368
2012;2022;30.10.2022;10;43;7;14359
2012;2022;31.10.2022;10;44;1;11274
2012;2022;01.11.2022;11;44;12;9876
2012;2022;02.11.2022;11;44;3;10610
2012;2022;03.11.2022;11;44;4;10072
2012;2022;04.11.2022;11;44;5;11607
2012;2022;05.11.2022;11;44;6;7820
2012;2022;06.11.2022;11;44;7;9876
2012;2022;07.11.2022;11;45;1;10036
2012;2022;08.11.2022;11;45;2;9274
2012;2022;09.11.2022;11;45;3;10047
2012;2022;10.11.2022;11;45;4;14439
2012;2022;11.11.2022;11;45;15;11895
2012;2022;12.11.2022;11;45;6;8904
2012;2022;13.11.2022;11;45;7;13544
2012;2022;14.11.2022;11;46;1;10617
2012;2022;15.11.2022;11;46;2;9798
2012;2022;16.11.2022;11;46;3;9925
2012;2022;17.11.2022;11;46;4;9945
2012;2022;18.11.2022;11;46;5;11571
2012;2022;19.11.2022;11;46;6;7370
2012;2022;20.11.2022;11;46;7;7955
2012;2022;21.11.2022;11;47;1;9509
2012;2022;22.11.2022;11;47;2;8758
2012;2022;23.11.2022;11;47;3;9432
2012;2022;24.11.2022;11;47;4;9760
2012;2022;25.11.2022;11;47;5;11745
2012;2022;26.11.2022;11;47;6;7611
2012;2022;27.11.2022;11;47;7;7681
2012;2022;28.11.2022;11;48;1;9994
2012;2022;29.11.2022;11;48;2;9083
2012;2022;30.11.2022;11;48;3;9101
2012;2022;01.12.2022;12;48;4;9262
2012;2022;02.12.2022;12;48;5;11272
2012;2022;03.12.2022;12;48;6;6987
2012;2022;04.12.2022;12;48;7;7359
2012;2022;05.12.2022;12;49;1;9364
2012;2022;06.12.2022;12;49;2;9059
2012;2022;07.12.2022;12;49;3;9370
2012;2022;08.12.2022;12;49;4;10076
2012;2022;09.12.2022;12;49;5;11543
2012;2022;10.12.2022;12;49;6;7302
2012;2022;11.12.2022;12;49;7;7555
2012;2022;12.12.2022;12;50;1;9015
2012;2022;13.12.2022;12;50;2;8941
2012;2022;14.12.2022;12;50;3;9971
2012;2022;15.12.2022;12;50;4;10124
2012;2022;16.12.2022;12;50;5;11316
2012;2022;17.12.2022;12;50;6;8501
2012;2022;18.12.2022;12;50;7;7536
2012;2022;19.12.2022;12;51;1;9210
2012;2022;20.12.2022;12;51;2;9257
2012;2022;21.12.2022;12;51;3;10271
2012;2022;22.12.2022;12;51;4;10829
2012;2022;23.12.2022;12;51;5;11915
2012;2022;24.12.2022;12;51;6;6283
2012;2022;25.12.2022;12;51;17;6342
2012;2022;26.12.2022;12;52;11;9265
2012;2022;27.12.2022;12;52;2;11122
2012;2022;28.12.2022;12;52;3;9866
2012;2022;29.12.2022;12;52;4;10192
2012;2022;30.12.2022;12;52;5;12367
2012;2022;31.12.2022;12;52;6;6215
2013;2022;01.01.2022;1;52;16;5648
2013;2022;02.01.2022;1;52;7;13899
2013;2022;03.01.2022;1;1;1;9939
2013;2022;04.01.2022;1;1;2;9347
2013;2022;05.01.2022;1;1;3;11907
2013;2022;06.01.2022;1;1;14;11936
2013;2022;07.01.2022;1;1;5;11597
2013;2022;08.01.2022;1;1;6;12039
2013;2022;09.01.2022;1;1;7;13813
2013;2022;10.01.2022;1;2;1;9745
2013;2022;11.01.2022;1;2;2;8889
2013;2022;12.01.2022;1;2;3;9113
2013;2022;13.01.2022;1;2;4;9611
2013;2022;14.01.2022;1;2;5;12151
2013;2022;15.01.2022;1;2;6;10644
2013;2022;16.01.2022;1;2;7;11124
2013;2022;17.01.2022;1;3;1;10119
2013;2022;18.01.2022;1;3;2;9456
2013;2022;19.01.2022;1;3;3;10209
2013;2022;20.01.2022;1;3;4;9688
2013;2022;21.01.2022;1;3;5;12151
2013;2022;22.01.2022;1;3;6;11252
2013;2022;23.01.2022;1;3;7;11920
2013;2022;24.01.2022;1;4;1;10626
2013;2022;25.01.2022;1;4;2;9919
2013;2022;26.01.2022;1;4;3;10310
2013;2022;27.01.2022;1;4;4;10651
2013;2022;28.01.2022;1;4;5;12806
2013;2022;29.01.2022;1;4;6;11736
2013;2022;30.01.2022;1;4;7;10305
2013;2022;31.01.2022;1;5;1;10932
2013;2022;01.02.2022;2;5;2;9481
2013;2022;02.02.2022;2;5;3;9746
2013;2022;03.02.2022;2;5;4;10997
2013;2022;04.02.2022;2;5;5;13991
2013;2022;05.02.2022;2;5;6;13718
2013;2022;06.02.2022;2;5;7;13811
2013;2022;07.02.2022;2;6;1;11365
2013;2022;08.02.2022;2;6;2;10067
2013;2022;09.02.2022;2;6;3;11310
2013;2022;10.02.2022;2;6;4;12577
2013;2022;11.02.2022;2;6;5;15147
2013;2022;12.02.2022;2;6;6;16569
2013;2022;13.02.2022;2;6;7;16445
2013;2022;14.02.2022;2;7;1;11161
2013;2022;15.02.2022;2;7;2;10100
2013;2022;16.02.2022;2;7;3;10208
2013;2022;17.02.2022;2;7;4;10733
2013;2022;18.02.2022;2;7;5;14261
2013;2022;19.02.2022;2;7;6;11564
2013;2022;20.02.2022;2;7;7;13293
2013;2022;21.02.2022;2;8;1;11173
2013;2022;22.02.2022;2;8;2;10256
2013;2022;23.02.2022;2;8;3;10772
2013;2022;24.02.2022;2;8;4;11918
2013;2022;25.02.2022;2;8;5;14399
2013;2022;26.02.2022;2;8;6;11119
2013;2022;27.02.2022;2;8;7;13402
2013;2022;28.02.2022;2;9;1;10838
2013;2022;01.03.2022;3;9;2;10187
2013;2022;02.03.2022;3;9;3;10061
2013;2022;03.03.2022;3;9;4;11011
2013;2022;04.03.2022;3;9;5;13513
2013;2022;05.03.2022;3;9;6;9974
2013;2022;06.03.2022;3;9;7;12556
2013;2022;07.03.2022;3;10;1;10686
2013;2022;08.03.2022;3;10;2;9835
2013;2022;09.03.2022;3;10;3;9910
2013;2022;10.03.2022;3;10;4;10702
2013;2022;11.03.2022;3;10;5;13487
2013;2022;12.03.2022;3;10;6;10568
2013;2022;13.03.2022;3;10;7;12609
2013;2022;14.03.2022;3;11;1;10254
2013;2022;15.03.2022;3;11;2;9510
2013;2022;16.03.2022;3;11;3;9503
2013;2022;17.03.2022;3;11;4;10330
2013;2022;18.03.2022;3;11;5;12831
2013;2022;19.03.2022;3;11;6;10064
2013;2022;20.03.2022;3;11;7;12473
2013;2022;21.03.2022;3;12;1;10206
2013;2022;22.03.2022;3;12;2;9671
2013;2022;23.03.2022;3;12;3;9855
2013;2022;24.03.2022;3;12;4;10535
2013;2022;25.03.2022;3;12;5;13400
2013;2022;26.03.2022;3;12;6;10401
2013;2022;27.03.2022;3;12;7;12486
2013;2022;28.03.2022;3;13;1;10201
2013;2022;29.03.2022;3;13;2;9676
2013;2022;30.03.2022;3;13;3;9566
2013;2022;31.03.2022;3;13;4;9894
2013;2022;01.04.2022;4;13;5;11742
2013;2022;02.04.2022;4;13;6;7968
2013;2022;03.04.2022;4;13;7;9750
2013;2022;04.04.2022;4;14;1;9693
2013;2022;05.04.2022;4;14;2;8785
2013;2022;06.04.2022;4;14;3;9386
2013;2022;07.04.2022;4;14;4;9985
2013;2022;08.04.2022;4;14;5;12080
2013;2022;09.04.2022;4;14;6;9247
2013;2022;10.04.2022;4;14;7;10085
2013;2022;11.04.2022;4;15;1;9978
2013;2022;12.04.2022;4;15;2;10137
2013;2022;13.04.2022;4;15;3;11261
2013;2022;14.04.2022;4;15;4;12771
2013;2022;15.04.2022;4;15;5;13943
2013;2022;16.04.2022;4;15;6;8571
2013;2022;17.04.2022;4;15;17;8195
2013;2022;18.04.2022;4;16;11;14950
2013;2022;19.04.2022;4;16;2;12824
2013;2022;20.04.2022;4;16;3;11055
2013;2022;21.04.2022;4;16;4;11075
2013;2022;22.04.2022;4;16;5;13678
2013;2022;23.04.2022;4;16;6;11425
2013;2022;24.04.2022;4;16;7;11588
2013;2022;25.04.2022;4;17;1;10333
2013;2022;26.04.2022;4;17;2;10123
2013;2022;27.04.2022;4;17;3;10481
2013;2022;28.04.2022;4;17;4;11351
2013;2022;29.04.2022;4;17;5;16065
2013;2022;30.04.2022;4;17;6;16404
2013;2022;01.05.2022;5;17;17;16630
2013;2022;02.05.2022;5;18;1;13917
2013;2022;03.05.2022;5;18;12;18179
2013;2022;04.05.2022;5;18;3;11298
2013;2022;05.05.2022;5;18;4;9407
2013;2022;06.05.2022;5;18;5;11480
2013;2022;07.05.2022;5;18;6;10982
2013;2022;08.05.2022;5;18;7;12343
2013;2022;09.05.2022;5;19;1;9819
2013;2022;10.05.2022;5;19;2;10301
2013;2022;11.05.2022;5;19;3;10959
2013;2022;12.05.2022;5;19;4;11282
2013;2022;13.05.2022;5;19;5;14135
2013;2022;14.05.2022;5;19;6;11806
2013;2022;15.05.2022;5;19;7;14801
2013;2022;16.05.2022;5;20;1;11636
2013;2022;17.05.2022;5;20;2;10505
2013;2022;18.05.2022;5;20;3;11024
2013;2022;19.05.2022;5;20;4;11451
2013;2022;20.05.2022;5;20;5;14329
2013;2022;21.05.2022;5;20;6;11577
2013;2022;22.05.2022;5;20;7;13592
2013;2022;23.05.2022;5;21;1;10863
2013;2022;24.05.2022;5;21;2;10710
2013;2022;25.05.2022;5;21;3;11213
2013;2022;26.05.2022;5;21;4;13142
2013;2022;27.05.2022;5;21;5;13615
2013;2022;28.05.2022;5;21;6;10989
2013;2022;29.05.2022;5;21;7;14116
2013;2022;30.05.2022;5;22;1;10410
2013;2022;31.05.2022;5;22;2;9716
2013;2022;01.06.2022;6;22;3;10450
2013;2022;02.06.2022;6;22;4;11054
2013;2022;03.06.2022;6;22;5;14129
2013;2022;04.06.2022;6;22;6;10324
2013;2022;05.06.2022;6;22;17;15255
2013;2022;06.06.2022;6;23;1;11528
2013;2022;07.06.2022;6;23;2;10464
2013;2022;08.06.2022;6;23;3;10668
2013;2022;09.06.2022;6;23;4;11304
2013;2022;10.06.2022;6;23;5;14316
2013;2022;11.06.2022;6;23;6;11907
2013;2022;12.06.2022;6;23;7;14285
2013;2022;13.06.2022;6;24;1;11217
2013;2022;14.06.2022;6;24;2;10891
2013;2022;15.06.2022;6;24;3;15243
2013;2022;16.06.2022;6;24;14;13457
2013;2022;17.06.2022;6;24;5;13432
2013;2022;18.06.2022;6;24;6;13344
2013;2022;19.06.2022;6;24;7;17349
2013;2022;20.06.2022;6;25;1;11708
2013;2022;21.06.2022;6;25;2;11008
2013;2022;22.06.2022;6;25;3;11374
2013;2022;23.06.2022;6;25;4;11855
2013;2022;24.06.2022;6;25;5;14278
2013;2022;25.06.2022;6;25;6;12102
2013;2022;26.06.2022;6;25;7;13686
2013;2022;27.06.2022;6;26;1;11588
2013;2022;28.06.2022;6;26;2;10775
2013;2022;29.06.2022;6;26;3;11249
2013;2022;30.06.2022;6;26;4;12326
2013;2022;01.07.2022;7;26;5;13180
2013;2022;02.07.2022;7;26;6;13067
2013;2022;03.07.2022;7;26;7;15576
2013;2022;04.07.2022;7;27;1;12371
2013;2022;05.07.2022;7;27;2;10873
2013;2022;06.07.2022;7;27;3;11365
2013;2022;07.07.2022;7;27;4;12343
2013;2022;08.07.2022;7;27;5;14630
2013;2022;09.07.2022;7;27;6;14013
2013;2022;10.07.2022;7;27;7;15001
2013;2022;11.07.2022;7;28;1;12875
2013;2022;12.07.2022;7;28;2;11714
2013;2022;13.07.2022;7;28;3;11875
2013;2022;14.07.2022;7;28;4;13054
2013;2022;15.07.2022;7;28;5;15751
2013;2022;16.07.2022;7;28;6;14777
2013;2022;17.07.2022;7;28;7;17870
2013;2022;18.07.2022;7;29;1;13438
2013;2022;19.07.2022;7;29;2;11626
2013;2022;20.07.2022;7;29;3;12004
2013;2022;21.07.2022;7;29;4;12547
2013;2022;22.07.2022;7;29;5;15537
2013;2022;23.07.2022;7;29;6;13756
2013;2022;24.07.2022;7;29;7;17502
2013;2022;25.07.2022;7;30;1;13586
2013;2022;26.07.2022;7;30;2;11862
2013;2022;27.07.2022;7;30;3;12690
2013;2022;28.07.2022;7;30;4;13546
2013;2022;29.07.2022;7;30;5;15363
2013;2022;30.07.2022;7;30;6;13732
2013;2022;31.07.2022;7;30;7;16967
2013;2022;01.08.2022;8;31;1;14476
2013;2022;02.08.2022;8;31;2;12405
2013;2022;03.08.2022;8;31;3;12972
2013;2022;04.08.2022;8;31;4;13877
2013;2022;05.08.2022;8;31;5;15986
2013;2022;06.08.2022;8;31;6;16004
2013;2022;07.08.2022;8;31;7;19223
2013;2022;08.08.2022;8;32;1;14014
2013;2022;09.08.2022;8;32;2;12681
2013;2022;10.08.2022;8;32;3;13339
2013;2022;11.08.2022;8;32;4;14318
2013;2022;12.08.2022;8;32;5;18157
2013;2022;13.08.2022;8;32;6;14889
2013;2022;14.08.2022;8;32;7;17156
2013;2022;15.08.2022;8;33;11;17461
2013;2022;16.08.2022;8;33;2;14259
2013;2022;17.08.2022;8;33;3;13335
2013;2022;18.08.2022;8;33;4;13520
2013;2022;19.08.2022;8;33;5;14890
2013;2022;20.08.2022;8;33;6;13471
2013;2022;21.08.2022;8;33;7;13899
2013;2022;22.08.2022;8;34;1;12090
2013;2022;23.08.2022;8;34;2;11474
2013;2022;24.08.2022;8;34;3;12207
2013;2022;25.08.2022;8;34;4;13199
2013;2022;26.08.2022;8;34;5;15839
2013;2022;27.08.2022;8;34;6;13387
2013;2022;28.08.2022;8;34;7;15070
2013;2022;29.08.2022;8;35;1;12855
2013;2022;30.08.2022;8;35;2;11551
2013;2022;31.08.2022;8;35;3;11945
2013;2022;01.09.2022;9;35;4;11677
2013;2022;02.09.2022;9;35;5;15341
2013;2022;03.09.2022;9;35;6;14331
2013;2022;04.09.2022;9;35;7;16589
2013;2022;05.09.2022;9;36;1;12616
2013;2022;06.09.2022;9;36;2;12734
2013;2022;07.09.2022;9;36;3;12083
2013;2022;08.09.2022;9;36;4;13289
2013;2022;09.09.2022;9;36;5;15513
2013;2022;10.09.2022;9;36;6;11338
2013;2022;11.09.2022;9;36;7;13245
2013;2022;12.09.2022;9;37;1;11482
2013;2022;13.09.2022;9;37;2;11259
2013;2022;14.09.2022;9;37;3;11128
2013;2022;15.09.2022;9;37;4;12120
2013;2022;16.09.2022;9;37;5;15273
2013;2022;17.09.2022;9;37;6;11513
2013;2022;18.09.2022;9;37;7;13340
2013;2022;19.09.2022;9;38;1;11307
2013;2022;20.09.2022;9;38;2;10123
2013;2022;21.09.2022;9;38;3;11263
2013;2022;22.09.2022;9;38;4;12083
2013;2022;23.09.2022;9;38;5;16207
2013;2022;24.09.2022;9;38;6;14538
2013;2022;25.09.2022;9;38;7;15548
2013;2022;26.09.2022;9;39;1;11605
2013;2022;27.09.2022;9;39;2;10332
2013;2022;28.09.2022;9;39;3;10673
2013;2022;29.09.2022;9;39;4;11764
2013;2022;30.09.2022;9;39;5;14989
2013;2022;01.10.2022;10;39;6;11872
2013;2022;02.10.2022;10;39;7;13307
2013;2022;03.10.2022;10;40;1;11005
2013;2022;04.10.2022;10;40;2;10376
2013;2022;05.10.2022;10;40;3;10952
2013;2022;06.10.2022;10;40;4;11935
2013;2022;07.10.2022;10;40;5;15674
2013;2022;08.10.2022;10;40;6;13245
2013;2022;09.10.2022;10;40;7;16393
2013;2022;10.10.2022;10;41;1;11185
2013;2022;11.10.2022;10;41;2;10649
2013;2022;12.10.2022;10;41;3;11055
2013;2022;13.10.2022;10;41;4;12403
2013;2022;14.10.2022;10;41;5;15655
2013;2022;15.10.2022;10;41;6;11476
2013;2022;16.10.2022;10;41;7;16151
2013;2022;17.10.2022;10;42;1;11563
2013;2022;18.10.2022;10;42;2;10379
2013;2022;19.10.2022;10;42;3;10577
2013;2022;20.10.2022;10;42;4;11866
2013;2022;21.10.2022;10;42;5;14683
2013;2022;22.10.2022;10;42;6;11519
2013;2022;23.10.2022;10;42;7;15427
2013;2022;24.10.2022;10;43;1;10961
2013;2022;25.10.2022;10;43;2;10579
2013;2022;26.10.2022;10;43;3;11414
2013;2022;27.10.2022;10;43;4;12122
2013;2022;28.10.2022;10;43;5;15466
2013;2022;29.10.2022;10;43;6;15327
2013;2022;30.10.2022;10;43;7;17003
2013;2022;31.10.2022;10;44;1;12542
2013;2022;01.11.2022;11;44;12;11073
2013;2022;02.11.2022;11;44;3;10967
2013;2022;03.11.2022;11;44;4;10568
2013;2022;04.11.2022;11;44;5;12220
2013;2022;05.11.2022;11;44;6;9130
2013;2022;06.11.2022;11;44;7;11262
2013;2022;07.11.2022;11;45;1;10366
2013;2022;08.11.2022;11;45;2;10037
2013;2022;09.11.2022;11;45;3;10474
2013;2022;10.11.2022;11;45;4;15388
2013;2022;11.11.2022;11;45;15;13679
2013;2022;12.11.2022;11;45;6;10844
2013;2022;13.11.2022;11;45;7;14457
2013;2022;14.11.2022;11;46;1;10704
2013;2022;15.11.2022;11;46;2;9981
2013;2022;16.11.2022;11;46;3;9845
2013;2022;17.11.2022;11;46;4;10305
2013;2022;18.11.2022;11;46;5;12058
2013;2022;19.11.2022;11;46;6;8881
2013;2022;20.11.2022;11;46;7;10126
2013;2022;21.11.2022;11;47;1;9263
2013;2022;22.11.2022;11;47;2;9235
2013;2022;23.11.2022;11;47;3;9107
2013;2022;24.11.2022;11;47;4;10003
2013;2022;25.11.2022;11;47;5;12807
2013;2022;26.11.2022;11;47;6;8278
2013;2022;27.11.2022;11;47;7;10016
2013;2022;28.11.2022;11;48;1;9531
2013;2022;29.11.2022;11;48;2;9491
2013;2022;30.11.2022;11;48;3;9303
2013;2022;01.12.2022;12;48;4;9946
2013;2022;02.12.2022;12;48;5;12410
2013;2022;03.12.2022;12;48;6;8901
2013;2022;04.12.2022;12;48;7;9704
2013;2022;05.12.2022;12;49;1;9305
2013;2022;06.12.2022;12;49;2;9135
2013;2022;07.12.2022;12;49;3;8881
2013;2022;08.12.2022;12;49;4;9684
2013;2022;09.12.2022;12;49;5;12399
2013;2022;10.12.2022;12;49;6;9051
2013;2022;11.12.2022;12;49;7;9302
2013;2022;12.12.2022;12;50;1;7997
2013;2022;13.12.2022;12;50;2;8364
2013;2022;14.12.2022;12;50;3;9084
2013;2022;15.12.2022;12;50;4;9422
2013;2022;16.12.2022;12;50;5;10177
2013;2022;17.12.2022;12;50;6;7987
2013;2022;18.12.2022;12;50;7;8655
2013;2022;19.12.2022;12;51;1;8664
2013;2022;20.12.2022;12;51;2;8871
2013;2022;21.12.2022;12;51;3;9687
2013;2022;22.12.2022;12;51;4;10058
2013;2022;23.12.2022;12;51;5;10707
2013;2022;24.12.2022;12;51;6;7540
2013;2022;25.12.2022;12;51;17;7393
2013;2022;26.12.2022;12;52;11;10805
2013;2022;27.12.2022;12;52;2;11261
2013;2022;28.12.2022;12;52;3;11329
2013;2022;29.12.2022;12;52;4;11531
2013;2022;30.12.2022;12;52;5;13705
2013;2022;31.12.2022;12;52;6;7475
2015;2022;01.01.2022;1;52;16;7437
2015;2022;02.01.2022;1;52;7;21328
2015;2022;03.01.2022;1;1;1;18428
2015;2022;04.01.2022;1;1;2;18155
2015;2022;05.01.2022;1;1;3;20552
2015;2022;06.01.2022;1;1;14;16221
2015;2022;07.01.2022;1;1;5;16824
2015;2022;08.01.2022;1;1;6;16519
2015;2022;09.01.2022;1;1;7;20093
2015;2022;10.01.2022;1;2;1;19627
2015;2022;11.01.2022;1;2;2;19436
2015;2022;12.01.2022;1;2;3;19635
2015;2022;13.01.2022;1;2;4;20091
2015;2022;14.01.2022;1;2;5;21997
2015;2022;15.01.2022;1;2;6;17388
2015;2022;16.01.2022;1;2;7;15753
2015;2022;17.01.2022;1;3;1;20876
2015;2022;18.01.2022;1;3;2;20223
2015;2022;19.01.2022;1;3;3;21048
2015;2022;20.01.2022;1;3;4;21242
2015;2022;21.01.2022;1;3;5;23814
2015;2022;22.01.2022;1;3;6;19107
2015;2022;23.01.2022;1;3;7;17725
2015;2022;24.01.2022;1;4;1;21767
2015;2022;25.01.2022;1;4;2;20574
2015;2022;26.01.2022;1;4;3;21134
2015;2022;27.01.2022;1;4;4;22109
2015;2022;28.01.2022;1;4;5;23893
2015;2022;29.01.2022;1;4;6;19494
2015;2022;30.01.2022;1;4;7;16140
2015;2022;31.01.2022;1;5;1;20618
2015;2022;01.02.2022;2;5;2;19454
2015;2022;02.02.2022;2;5;3;19594
2015;2022;03.02.2022;2;5;4;20809
2015;2022;04.02.2022;2;5;5;23820
2015;2022;05.02.2022;2;5;6;19809
2015;2022;06.02.2022;2;5;7;18054
2015;2022;07.02.2022;2;6;1;21182
2015;2022;08.02.2022;2;6;2;19968
2015;2022;09.02.2022;2;6;3;21405
2015;2022;10.02.2022;2;6;4;22648
2015;2022;11.02.2022;2;6;5;25358
2015;2022;12.02.2022;2;6;6;21878
2015;2022;13.02.2022;2;6;7;21216
2015;2022;14.02.2022;2;7;1;21595
2015;2022;15.02.2022;2;7;2;21306
2015;2022;16.02.2022;2;7;3;21758
2015;2022;17.02.2022;2;7;4;21508
2015;2022;18.02.2022;2;7;5;24533
2015;2022;19.02.2022;2;7;6;16104
2015;2022;20.02.2022;2;7;7;16749
2015;2022;21.02.2022;2;8;1;20837
2015;2022;22.02.2022;2;8;2;20856
2015;2022;23.02.2022;2;8;3;20780
2015;2022;24.02.2022;2;8;4;22771
2015;2022;25.02.2022;2;8;5;24268
2015;2022;26.02.2022;2;8;6;17640
2015;2022;27.02.2022;2;8;7;17638
2015;2022;28.02.2022;2;9;1;21638
2015;2022;01.03.2022;3;9;2;21177
2015;2022;02.03.2022;3;9;3;21612
2015;2022;03.03.2022;3;9;4;22468
2015;2022;04.03.2022;3;9;5;24355
2015;2022;05.03.2022;3;9;6;17530
2015;2022;06.03.2022;3;9;7;17712
2015;2022;07.03.2022;3;10;1;20138
2015;2022;08.03.2022;3;10;2;20866
2015;2022;09.03.2022;3;10;3;20965
2015;2022;10.03.2022;3;10;4;22006
2015;2022;11.03.2022;3;10;5;23986
2015;2022;12.03.2022;3;10;6;16637
2015;2022;13.03.2022;3;10;7;17031
2015;2022;14.03.2022;3;11;1;20407
2015;2022;15.03.2022;3;11;2;20001
2015;2022;16.03.2022;3;11;3;20420
2015;2022;17.03.2022;3;11;4;21821
2015;2022;18.03.2022;3;11;5;23587
2015;2022;19.03.2022;3;11;6;16060
2015;2022;20.03.2022;3;11;7;15990
2015;2022;21.03.2022;3;12;1;19462
2015;2022;22.03.2022;3;12;2;20083
2015;2022;23.03.2022;3;12;3;20831
2015;2022;24.03.2022;3;12;4;21173
2015;2022;25.03.2022;3;12;5;22989
2015;2022;26.03.2022;3;12;6;16376
2015;2022;27.03.2022;3;12;7;16153
2015;2022;28.03.2022;3;13;1;20176
2015;2022;29.03.2022;3;13;2;20452
2015;2022;30.03.2022;3;13;3;20838
2015;2022;31.03.2022;3;13;4;21170
2015;2022;01.04.2022;4;13;5;22212
2015;2022;02.04.2022;4;13;6;14347
2015;2022;03.04.2022;4;13;7;13759
2015;2022;04.04.2022;4;14;1;20041
2015;2022;05.04.2022;4;14;2;20110
2015;2022;06.04.2022;4;14;3;19836
2015;2022;07.04.2022;4;14;4;21625
2015;2022;08.04.2022;4;14;5;23221
2015;2022;09.04.2022;4;14;6;16466
2015;2022;10.04.2022;4;14;7;15872
2015;2022;11.04.2022;4;15;1;21077
2015;2022;12.04.2022;4;15;2;21714
2015;2022;13.04.2022;4;15;3;23235
2015;2022;14.04.2022;4;15;4;23677
2015;2022;15.04.2022;4;15;5;23104
2015;2022;16.04.2022;4;15;6;13687
2015;2022;17.04.2022;4;15;17;10515
2015;2022;18.04.2022;4;16;11;19848
2015;2022;19.04.2022;4;16;2;25665
2015;2022;20.04.2022;4;16;3;22962
2015;2022;21.04.2022;4;16;4;22561
2015;2022;22.04.2022;4;16;5;25029
2015;2022;23.04.2022;4;16;6;18128
2015;2022;24.04.2022;4;16;7;16643
2015;2022;25.04.2022;4;17;1;21219
2015;2022;26.04.2022;4;17;2;21377
2015;2022;27.04.2022;4;17;3;22265
2015;2022;28.04.2022;4;17;4;23690
2015;2022;29.04.2022;4;17;5;30562
2015;2022;30.04.2022;4;17;6;27273
2015;2022;01.05.2022;5;17;17;18368
2015;2022;02.05.2022;5;18;1;18556
2015;2022;03.05.2022;5;18;12;25773
2015;2022;04.05.2022;5;18;3;22927
2015;2022;05.05.2022;5;18;4;21861
2015;2022;06.05.2022;5;18;5;24034
2015;2022;07.05.2022;5;18;6;18800
2015;2022;08.05.2022;5;18;7;18073
2015;2022;09.05.2022;5;19;1;22270
2015;2022;10.05.2022;5;19;2;21665
2015;2022;11.05.2022;5;19;3;22256
2015;2022;12.05.2022;5;19;4;23161
2015;2022;13.05.2022;5;19;5;25369
2015;2022;14.05.2022;5;19;6;19552
2015;2022;15.05.2022;5;19;7;20129
2015;2022;16.05.2022;5;20;1;21341
2015;2022;17.05.2022;5;20;2;21725
2015;2022;18.05.2022;5;20;3;22428
2015;2022;19.05.2022;5;20;4;21746
2015;2022;20.05.2022;5;20;5;25061
2015;2022;21.05.2022;5;20;6;18832
2015;2022;22.05.2022;5;20;7;19957
2015;2022;23.05.2022;5;21;1;20981
2015;2022;24.05.2022;5;21;2;21919
2015;2022;25.05.2022;5;21;3;22715
2015;2022;26.05.2022;5;21;4;24402
2015;2022;27.05.2022;5;21;5;26246
2015;2022;28.05.2022;5;21;6;19779
2015;2022;29.05.2022;5;21;7;19706
2015;2022;30.05.2022;5;22;1;21981
2015;2022;31.05.2022;5;22;2;21013
2015;2022;01.06.2022;6;22;3;22641
2015;2022;02.06.2022;6;22;4;22326
2015;2022;03.06.2022;6;22;5;25834
2015;2022;04.06.2022;6;22;6;19804
2015;2022;05.06.2022;6;22;17;19829
2015;2022;06.06.2022;6;23;1;23599
2015;2022;07.06.2022;6;23;2;21638
2015;2022;08.06.2022;6;23;3;21871
2015;2022;09.06.2022;6;23;4;23289
2015;2022;10.06.2022;6;23;5;27106
2015;2022;11.06.2022;6;23;6;22961
2015;2022;12.06.2022;6;23;7;21833
2015;2022;13.06.2022;6;24;1;23545
2015;2022;14.06.2022;6;24;2;23673
